,user_id,name,category,skill_level
342,ccb0760e-2349-11ea-81d4-74d02b9c93aa,Six Sigma techniques,yf,4
343,ccb0760e-2349-11ea-81d4-74d02b9c93aa,Machine learning,No,5
344,ccb0760e-2349-11ea-81d4-74d02b9c93aa,Data visualization & pattern-finding through critical thinking,No,1
345,ccb0760f-2349-11ea-bc03-74d02b9c93aa,Python,lE,3
346,ccb0760f-2349-11ea-bc03-74d02b9c93aa,Javascript,lE,5
347,ccb0760f-2349-11ea-bc03-74d02b9c93aa,Interactive media design,lE,1
348,ccb0760f-2349-11ea-bc03-74d02b9c93aa,Persuasion,lE,2
349,ccb0760f-2349-11ea-bc03-74d02b9c93aa,Storytelling,aq,3
350,ccb0760f-2349-11ea-bc03-74d02b9c93aa,B2B Marketing,aq,2
351,ccb07610-2349-11ea-a71d-74d02b9c93aa,Data entry,JQ,5
352,ccb07610-2349-11ea-a71d-74d02b9c93aa,STATA,JQ,1
353,ccb07610-2349-11ea-a71d-74d02b9c93aa,Python,JQ,3
354,ccb07610-2349-11ea-a71d-74d02b9c93aa,Attention to detail,JQ,1
355,ccb07610-2349-11ea-a71d-74d02b9c93aa,Strategic Management,JQ,5
358,ccb07613-2349-11ea-8d15-74d02b9c93aa,InDesign,Wl,3
359,ccb07613-2349-11ea-8d15-74d02b9c93aa,Creativity,Wl,4
360,ccb07614-2349-11ea-aed7-74d02b9c93aa,Infection control,nV,3
361,ccb07614-2349-11ea-aed7-74d02b9c93aa,R,nV,4
362,ccb07614-2349-11ea-aed7-74d02b9c93aa,Patience,nV,3
363,ccb07614-2349-11ea-aed7-74d02b9c93aa,Agile Business Analysis,MW,4
364,ccb07614-2349-11ea-aed7-74d02b9c93aa,Empathy,MW,4
365,ccb07614-2349-11ea-aed7-74d02b9c93aa,System Context Diagrams,MW,2
366,ccb07614-2349-11ea-aed7-74d02b9c93aa,Business Development,MW,1
367,ccb07614-2349-11ea-aed7-74d02b9c93aa,Microsoft Office Pack,uW,2
368,ccb07614-2349-11ea-aed7-74d02b9c93aa,Negotiation,uW,5
369,ccb07614-2349-11ea-aed7-74d02b9c93aa,SQL,uW,5
370,ccb07615-2349-11ea-991a-74d02b9c93aa,Surgery preparation,us,2
371,ccb07615-2349-11ea-991a-74d02b9c93aa,Product knowledge,us,5
372,ccb07615-2349-11ea-991a-74d02b9c93aa,HTML/CSS,us,1
373,ccb07615-2349-11ea-991a-74d02b9c93aa,SAS,us,1
374,ccb07615-2349-11ea-991a-74d02b9c93aa,Closing,zz,1
375,ccb07615-2349-11ea-991a-74d02b9c93aa,Task delegation,zz,4
376,ccb07615-2349-11ea-991a-74d02b9c93aa,Patience,Fp,2
377,ccb07615-2349-11ea-991a-74d02b9c93aa,Storytelling,Fp,1
379,ccb07617-2349-11ea-a891-74d02b9c93aa,Public speaking,Qv,2
380,ccb07617-2349-11ea-a891-74d02b9c93aa,Digital printing,Sr,1
381,ccb07618-2349-11ea-b6e9-74d02b9c93aa,Photo editing,LE,1
382,ccb07618-2349-11ea-b6e9-74d02b9c93aa,Teamwork,LE,1
383,ccb07618-2349-11ea-b6e9-74d02b9c93aa,Research and data analysis,LE,2
384,ccb07618-2349-11ea-b6e9-74d02b9c93aa,Technical writing,OZ,5
385,ccb07618-2349-11ea-b6e9-74d02b9c93aa,Targeting and marketing through visual communications,OZ,5
390,ccb0761d-2349-11ea-8045-74d02b9c93aa,Testing/Debugging,qe,1
391,ccb0761d-2349-11ea-8045-74d02b9c93aa,Attention to detail,qe,1
392,ccb0761d-2349-11ea-8045-74d02b9c93aa,Telemetry,qe,1
393,ccb0761d-2349-11ea-8045-74d02b9c93aa,Graphic User Interfaces (GUI),Dh,1
394,ccb0761d-2349-11ea-8045-74d02b9c93aa,Wordpress,Lv,1
395,ccb0761d-2349-11ea-8045-74d02b9c93aa,Content Management Systems (CMS),Lv,2
396,ccb0761d-2349-11ea-8045-74d02b9c93aa,General business knowledge,Lv,2
397,ccb0761e-2349-11ea-89af-74d02b9c93aa,Charisma,fV,4
398,ccb0761e-2349-11ea-89af-74d02b9c93aa,Photo editing,fV,3
399,ccb0761e-2349-11ea-89af-74d02b9c93aa,Testing/Debugging,fV,5
400,ccb0761e-2349-11ea-89af-74d02b9c93aa,Planning,fV,3
401,ccb0761e-2349-11ea-89af-74d02b9c93aa,B2B Marketing,lL,1
402,ccb0761e-2349-11ea-89af-74d02b9c93aa,Numerical competence,lL,3
403,ccb0761e-2349-11ea-89af-74d02b9c93aa,Cold-calling,un,4
404,ccb0761e-2349-11ea-89af-74d02b9c93aa,Physical endurance,un,1
405,ccb0761e-2349-11ea-89af-74d02b9c93aa,Attention to detail,un,3
406,ccb0761f-2349-11ea-a992-74d02b9c93aa,Cognos Analytics (IBM),Ww,4
407,ccb0761f-2349-11ea-a992-74d02b9c93aa,Public speaking,ED,3
408,ccb0761f-2349-11ea-a992-74d02b9c93aa,Web analytics,ED,1
409,ccb0761f-2349-11ea-a992-74d02b9c93aa,Entity Relationship Diagrams,wc,3
410,ccb07620-2349-11ea-93c0-74d02b9c93aa,PESTEL,ap,2
411,ccb07620-2349-11ea-93c0-74d02b9c93aa,Paperwork/record-keeping abilities,ap,2
412,ccb07620-2349-11ea-93c0-74d02b9c93aa,Revenue recognition,ap,5
413,ccb07620-2349-11ea-93c0-74d02b9c93aa,System Context Diagrams,ap,2
414,ccb07620-2349-11ea-93c0-74d02b9c93aa,CPR,Sx,3
415,ccb07620-2349-11ea-93c0-74d02b9c93aa,Targeting and marketing through visual communications,Sx,1
416,ccb07621-2349-11ea-ad5d-74d02b9c93aa,Technological & digital literacy,hl,2
417,ccb07621-2349-11ea-ad5d-74d02b9c93aa,Targeting and marketing through visual communications,hl,4
418,ccb07621-2349-11ea-ad5d-74d02b9c93aa,Educational platforms,hi,4
419,ccb07621-2349-11ea-ad5d-74d02b9c93aa,Email marketing,hi,3
420,ccb07622-2349-11ea-8293-74d02b9c93aa,Public speaking,nF,5
421,ccb07622-2349-11ea-8293-74d02b9c93aa,Physical endurance,nF,1
422,ccb07622-2349-11ea-8293-74d02b9c93aa,Cognos Analytics (IBM),nF,4
423,ccb07622-2349-11ea-8293-74d02b9c93aa,Python,mN,3
424,ccb07622-2349-11ea-8293-74d02b9c93aa,Dreamweaver,mN,4
425,ccb07622-2349-11ea-8293-74d02b9c93aa,Email marketing,mN,2
426,ccb07622-2349-11ea-8293-74d02b9c93aa,Big Data Analysis,mN,4
427,ccb07622-2349-11ea-8293-74d02b9c93aa,Dreamweaver,zD,3
428,ccb07623-2349-11ea-9f97-74d02b9c93aa,Photoshop,ME,1
429,ccb07623-2349-11ea-9f97-74d02b9c93aa,Compassion,ME,1
430,ccb07624-2349-11ea-887b-74d02b9c93aa,Lead generation,wj,1
431,ccb07624-2349-11ea-887b-74d02b9c93aa,System Context Diagrams,wj,2
432,ccb07625-2349-11ea-b8d4-74d02b9c93aa,Typography,WZ,3
433,ccb07625-2349-11ea-b8d4-74d02b9c93aa,Telemetry,WZ,2
434,ccb07625-2349-11ea-b8d4-74d02b9c93aa,Basic knowledge of user interface communication,WZ,5
435,ccb07625-2349-11ea-b8d4-74d02b9c93aa,Enterprise Resource Planning,WZ,2
437,ccb07627-2349-11ea-80c6-74d02b9c93aa,Physical endurance,HE,4
438,ccb07628-2349-11ea-91e8-74d02b9c93aa,Integration of visual communication in social media platforms,Eh,3
439,ccb07628-2349-11ea-91e8-74d02b9c93aa,Data visualization & pattern-finding through critical thinking,Eh,4
440,ccb07628-2349-11ea-91e8-74d02b9c93aa,Emotional Intelligence,Eh,3
441,ccb07628-2349-11ea-91e8-74d02b9c93aa,Charisma,GJ,2
442,ccb07628-2349-11ea-91e8-74d02b9c93aa,Typography,VT,1
443,ccb07629-2349-11ea-b738-74d02b9c93aa,Updated curriculum knowledge,fW,1
444,ccb07629-2349-11ea-b738-74d02b9c93aa,Search Engine Optimization (SEO),fW,1
445,ccb07629-2349-11ea-b738-74d02b9c93aa,Javascript,fW,1
446,ccb07629-2349-11ea-b738-74d02b9c93aa,Photoshop,QW,3
447,ccb07629-2349-11ea-b738-74d02b9c93aa,Ad design,QW,3
448,ccb07629-2349-11ea-b738-74d02b9c93aa,Wireframes,QW,3
450,ccb0762b-2349-11ea-93b1-74d02b9c93aa,Clear communication,AL,4
451,ccb0762b-2349-11ea-93b1-74d02b9c93aa,Strategic Management,AL,1
452,ccb0762b-2349-11ea-93b1-74d02b9c93aa,Machine learning,AL,2
453,ccb0762b-2349-11ea-93b1-74d02b9c93aa,Wireframes,AL,3
454,ccb0762b-2349-11ea-93b1-74d02b9c93aa,Filing and paper management,PJ,1
455,ccb0762b-2349-11ea-93b1-74d02b9c93aa,Product knowledge,PJ,1
456,ccb0762b-2349-11ea-93b1-74d02b9c93aa,Customer Relationship Management (CRM),PJ,2
457,ccb0762b-2349-11ea-93b1-74d02b9c93aa,CSS preprocessors,zC,3
458,ccb0762b-2349-11ea-93b1-74d02b9c93aa,Graphic User Interfaces (GUI),zC,5
459,ccb0762b-2349-11ea-93b1-74d02b9c93aa,Motivation,zC,4
460,ccb0762b-2349-11ea-93b1-74d02b9c93aa,Testing/Debugging,zC,3
461,ccb0762c-2349-11ea-bc36-74d02b9c93aa,Emotional Intelligence,dw,5
462,ccb0762c-2349-11ea-bc36-74d02b9c93aa,Paid social media advertisements,dw,3
463,ccb0762c-2349-11ea-bc36-74d02b9c93aa,Teamwork,RQ,1
464,ccb0762c-2349-11ea-bc36-74d02b9c93aa,CPR,RQ,1
465,ccb0762c-2349-11ea-bc36-74d02b9c93aa,Charisma,xu,3
466,ccb0762d-2349-11ea-83fb-74d02b9c93aa,Bookkeeping through Excel,fJ,3
467,ccb0762d-2349-11ea-83fb-74d02b9c93aa,Updated curriculum knowledge,fJ,1
468,ccb0762d-2349-11ea-83fb-74d02b9c93aa,Charisma,fJ,4
469,ccb0762d-2349-11ea-83fb-74d02b9c93aa,Big Data tools,fJ,4
470,ccb0762d-2349-11ea-83fb-74d02b9c93aa,Microsoft Office Pack,Zq,2
471,ccb0762d-2349-11ea-83fb-74d02b9c93aa,Logo creation,Zq,2
472,ccb0762e-2349-11ea-ac05-74d02b9c93aa,Photoshop,Ed,3
475,ccb07631-2349-11ea-bf75-74d02b9c93aa,Bookkeeping through Excel,wW,1
476,ccb07631-2349-11ea-bf75-74d02b9c93aa,HTML/CSS,wW,4
477,ccb07631-2349-11ea-bf75-74d02b9c93aa,Advanced Cardiac Life Support (ACLS),wW,4
478,ccb07632-2349-11ea-9947-74d02b9c93aa,Charisma,AJ,3
479,ccb07632-2349-11ea-9947-74d02b9c93aa,Basic knowledge of user interface communication,AJ,3
480,ccb07632-2349-11ea-9947-74d02b9c93aa,Teamwork,Nb,3
481,ccb07632-2349-11ea-9947-74d02b9c93aa,Entity Relationship Diagrams,Nb,2
482,ccb07632-2349-11ea-9947-74d02b9c93aa,Business Development,na,4
483,ccb07632-2349-11ea-9947-74d02b9c93aa,Entity Relationship Diagrams,na,2
484,ccb07633-2349-11ea-a345-74d02b9c93aa,Enthusiasm,rB,5
485,ccb07633-2349-11ea-a345-74d02b9c93aa,Public speaking,rB,5
486,ccb07633-2349-11ea-a345-74d02b9c93aa,Cloud networking and file sharing,rB,1
487,ccb07633-2349-11ea-a345-74d02b9c93aa,Web scraping,rB,3
488,ccb07634-2349-11ea-9d91-74d02b9c93aa,Stress management,ly,2
489,ccb07634-2349-11ea-9d91-74d02b9c93aa,Business Development,KY,1
490,ccb07634-2349-11ea-9d91-74d02b9c93aa,Dealing with work-related stress,Fr,4
491,ccb07634-2349-11ea-9d91-74d02b9c93aa,Motivation,Fr,2
492,ccb07635-2349-11ea-b557-74d02b9c93aa,Infection control,Ib,1
493,ccb07635-2349-11ea-b557-74d02b9c93aa,Ad design,XJ,3
494,ccb07635-2349-11ea-b557-74d02b9c93aa,Entity Relationship Diagrams,XJ,3
495,ccb07635-2349-11ea-b557-74d02b9c93aa,Innovation,XJ,1
496,ccb07635-2349-11ea-b557-74d02b9c93aa,Cognos Analytics (IBM),wr,4
497,ccb07635-2349-11ea-b557-74d02b9c93aa,Application Programming Interface (API),wr,2
498,ccb07635-2349-11ea-b557-74d02b9c93aa,Web analytics,wr,2
499,ccb07636-2349-11ea-8d59-74d02b9c93aa,Mathematics,Jq,4
500,ccb07636-2349-11ea-8d59-74d02b9c93aa,Critical thinking,Jq,1
501,ccb07636-2349-11ea-8d59-74d02b9c93aa,Task delegation,VG,1
503,ccb07638-2349-11ea-825b-74d02b9c93aa,Active listening,gP,4
504,ccb07638-2349-11ea-825b-74d02b9c93aa,Task delegation,gP,1
505,ccb07638-2349-11ea-825b-74d02b9c93aa,Targeting and marketing through visual communications,Cu,4
506,ccb07638-2349-11ea-825b-74d02b9c93aa,Logo creation,Cu,5
507,ccb07638-2349-11ea-825b-74d02b9c93aa,Content Management Systems (CMS),Cu,4
508,ccb07638-2349-11ea-825b-74d02b9c93aa,InDesign,Cu,2
509,ccb07639-2349-11ea-b270-74d02b9c93aa,Critical thinking,Rf,5
510,ccb07639-2349-11ea-b270-74d02b9c93aa,Typography,Nl,2
511,ccb07639-2349-11ea-b270-74d02b9c93aa,Copywriting,Nl,1
512,ccb0763a-2349-11ea-9d81-74d02b9c93aa,Ad design,KM,4
513,ccb0763a-2349-11ea-9d81-74d02b9c93aa,Brand management,KM,1
514,ccb0763a-2349-11ea-9d81-74d02b9c93aa,Wordpress,KM,2
515,ccb0763a-2349-11ea-9d81-74d02b9c93aa,Machine learning,KM,4
516,ccb0763a-2349-11ea-9d81-74d02b9c93aa,Adobe Photoshop,Vv,1
517,ccb0763a-2349-11ea-9d81-74d02b9c93aa,HTML/CSS,Vv,1
518,ccb0763a-2349-11ea-9d81-74d02b9c93aa,Agile Business Analysis,pv,3
519,ccb0763a-2349-11ea-9d81-74d02b9c93aa,Infographics,pv,3
520,ccb0763a-2349-11ea-9d81-74d02b9c93aa,Creativity,pv,1
521,ccb0763b-2349-11ea-a561-74d02b9c93aa,STATA,Kd,1
522,ccb0763b-2349-11ea-a561-74d02b9c93aa,Testing/Debugging,tq,2
523,ccb0763b-2349-11ea-a561-74d02b9c93aa,Wireframes,tq,5
524,ccb0763b-2349-11ea-a561-74d02b9c93aa,SEO,Jw,4
525,ccb0763b-2349-11ea-a561-74d02b9c93aa,Active listening,Jw,2
526,ccb0763b-2349-11ea-a561-74d02b9c93aa,Porter’s Five Forces,Jw,5
528,ccb0763d-2349-11ea-8536-74d02b9c93aa,Ad design,LB,4
529,ccb0763d-2349-11ea-8536-74d02b9c93aa,The 4 P-s of Marketing,LB,4
530,ccb0763d-2349-11ea-8536-74d02b9c93aa,Web scraping,LB,2
531,ccb0763d-2349-11ea-8536-74d02b9c93aa,Creativity,LB,5
532,ccb0763e-2349-11ea-88de-74d02b9c93aa,InDesign,ls,3
533,ccb0763e-2349-11ea-88de-74d02b9c93aa,Adobe Creative Suite,ls,4
534,ccb0763e-2349-11ea-88de-74d02b9c93aa,SEM,ls,4
535,ccb0763e-2349-11ea-88de-74d02b9c93aa,Dreamweaver,ls,2
536,ccb0763e-2349-11ea-88de-74d02b9c93aa,Social media and mobile marketing,Wu,5
537,ccb0763e-2349-11ea-88de-74d02b9c93aa,Negotiation,oz,5
539,ccb07640-2349-11ea-b537-74d02b9c93aa,Responsive design principles,GB,5
540,ccb07640-2349-11ea-b537-74d02b9c93aa,Application Programming Interface (API),GB,2
541,ccb07640-2349-11ea-b537-74d02b9c93aa,Negotiation,GB,5
542,ccb07641-2349-11ea-b1b9-74d02b9c93aa,Web scraping,Ek,3
543,ccb07641-2349-11ea-b1b9-74d02b9c93aa,Time management,mj,4
544,ccb07641-2349-11ea-b1b9-74d02b9c93aa,Attention to detail & aesthetics,mj,5
545,ccb07641-2349-11ea-b1b9-74d02b9c93aa,System Context Diagrams,mj,5
546,ccb07641-2349-11ea-b1b9-74d02b9c93aa,Attention to detail,Wi,2
548,ccb07643-2349-11ea-8aae-74d02b9c93aa,Graphic User Interfaces (GUI),pl,2
549,ccb07643-2349-11ea-8aae-74d02b9c93aa,Bookkeeping through Excel,pl,2
550,ccb07643-2349-11ea-8aae-74d02b9c93aa,Technological & digital literacy,pl,4
551,ccb07643-2349-11ea-8aae-74d02b9c93aa,Entity Relationship Diagrams,ZY,4
552,ccb07643-2349-11ea-8aae-74d02b9c93aa,Javascript,ZY,5
553,ccb07643-2349-11ea-8aae-74d02b9c93aa,B2B Marketing,ZY,3
554,ccb07643-2349-11ea-8aae-74d02b9c93aa,Business Process Modeling,ZY,3
555,ccb07643-2349-11ea-8aae-74d02b9c93aa,R,sZ,3
556,ccb07643-2349-11ea-8aae-74d02b9c93aa,Wireframes,sZ,4
557,ccb07643-2349-11ea-8aae-74d02b9c93aa,Data entry,sZ,1
558,ccb07643-2349-11ea-8aae-74d02b9c93aa,Big Data Analysis,sZ,3
559,ccb07644-2349-11ea-8968-74d02b9c93aa,Numerical competence,Nf,5
560,ccb07644-2349-11ea-8968-74d02b9c93aa,Consumer Behavior Drivers,Nf,1
561,ccb07644-2349-11ea-8968-74d02b9c93aa,Bookkeeping through Excel,Nf,1
562,ccb07644-2349-11ea-8968-74d02b9c93aa,Attention to detail,Nf,4
564,ccb07646-2349-11ea-b0c9-74d02b9c93aa,The McKinsey 7s Framework,Ra,5
565,ccb07646-2349-11ea-b0c9-74d02b9c93aa,R,Ra,5
566,ccb07646-2349-11ea-b0c9-74d02b9c93aa,HTML/CSS,Ra,2
567,ccb07646-2349-11ea-b0c9-74d02b9c93aa,Color sense & theory,Ra,1
568,ccb07647-2349-11ea-9ae9-74d02b9c93aa,PESTEL,fS,3
569,ccb07647-2349-11ea-9ae9-74d02b9c93aa,Paid social media advertisements,fS,3
570,ccb07647-2349-11ea-9ae9-74d02b9c93aa,Matlab,fS,1
571,ccb07647-2349-11ea-9ae9-74d02b9c93aa,SEO,fS,1
572,ccb07647-2349-11ea-9ae9-74d02b9c93aa,Color sense & theory,SP,5
573,ccb07647-2349-11ea-9ae9-74d02b9c93aa,Cloud networking and file sharing,SP,1
574,ccb07648-2349-11ea-a583-74d02b9c93aa,Photoshop,Qe,3
575,ccb07648-2349-11ea-a583-74d02b9c93aa,Technical writing,Qe,5
576,ccb07648-2349-11ea-a583-74d02b9c93aa,Negotiation,Qe,4
577,ccb07648-2349-11ea-a583-74d02b9c93aa,Paperwork/record-keeping abilities,Qe,2
578,ccb07648-2349-11ea-a583-74d02b9c93aa,Communication,gJ,3
579,ccb07648-2349-11ea-a583-74d02b9c93aa,Data Mapping,gJ,2
580,ccb07648-2349-11ea-a583-74d02b9c93aa,Updated curriculum knowledge,gJ,1
581,ccb07648-2349-11ea-a583-74d02b9c93aa,Brand management,ml,2
584,ccb0764b-2349-11ea-824a-74d02b9c93aa,Emotional Intelligence,rY,1
585,ccb0764b-2349-11ea-824a-74d02b9c93aa,Planning,rY,5
589,ccb0764f-2349-11ea-9205-74d02b9c93aa,Paperwork/record-keeping abilities,dZ,2
590,ccb0764f-2349-11ea-9205-74d02b9c93aa,Targeting and marketing through visual communications,hJ,3
591,ccb0764f-2349-11ea-9205-74d02b9c93aa,Clear communication,hJ,5
592,ccb0764f-2349-11ea-9205-74d02b9c93aa,Email marketing,hJ,3
593,ccb07650-2349-11ea-94c1-74d02b9c93aa,Paid social media advertisements,rx,1
594,ccb07650-2349-11ea-94c1-74d02b9c93aa,Social media and mobile marketing,rx,2
595,ccb07650-2349-11ea-94c1-74d02b9c93aa,Infection control,rx,5
596,ccb07650-2349-11ea-94c1-74d02b9c93aa,Customer Relationship Management (CRM),rx,5
597,ccb07650-2349-11ea-94c1-74d02b9c93aa,Ad design,ax,2
598,ccb07650-2349-11ea-94c1-74d02b9c93aa,Updated curriculum knowledge,ax,3
599,ccb07650-2349-11ea-94c1-74d02b9c93aa,Adobe Creative Suite,pY,3
600,ccb07650-2349-11ea-94c1-74d02b9c93aa,Active listening,pY,3
601,ccb07651-2349-11ea-8093-74d02b9c93aa,System Context Diagrams,Tn,3
602,ccb07651-2349-11ea-8093-74d02b9c93aa,Color sense & theory,Tn,4
603,ccb07651-2349-11ea-8093-74d02b9c93aa,Adobe Photoshop,Tn,5
604,ccb07651-2349-11ea-8093-74d02b9c93aa,Acute care,Tn,2
605,ccb07651-2349-11ea-8093-74d02b9c93aa,Public speaking,lt,4
606,ccb07651-2349-11ea-8093-74d02b9c93aa,Accounting Software,lt,1
607,ccb07651-2349-11ea-8093-74d02b9c93aa,Effective communication and sociability,lt,1
608,ccb07651-2349-11ea-8093-74d02b9c93aa,Accounting Software,qD,5
609,ccb07651-2349-11ea-8093-74d02b9c93aa,Technical and non-technical communication,qD,3
610,ccb07651-2349-11ea-8093-74d02b9c93aa,Paperwork/record-keeping abilities,qD,5
612,ccb07653-2349-11ea-890d-74d02b9c93aa,Mathematics,sG,2
613,ccb07653-2349-11ea-890d-74d02b9c93aa,CRO and A/B Testing,sG,1
614,ccb07653-2349-11ea-890d-74d02b9c93aa,R,sG,1
615,ccb07653-2349-11ea-890d-74d02b9c93aa,Clear communication,sG,2
616,ccb07653-2349-11ea-890d-74d02b9c93aa,System Context Diagrams,pr,5
617,ccb07653-2349-11ea-890d-74d02b9c93aa,Storyboarding,pr,3
618,ccb07653-2349-11ea-890d-74d02b9c93aa,Photo editing,pr,4
619,ccb07654-2349-11ea-8e68-74d02b9c93aa,Enterprise Resource Planning,qk,2
620,ccb07654-2349-11ea-8e68-74d02b9c93aa,Infographics,qk,2
621,ccb07654-2349-11ea-8e68-74d02b9c93aa,Charisma,LJ,3
622,ccb07655-2349-11ea-95fd-74d02b9c93aa,Cold-calling,ad,2
623,ccb07655-2349-11ea-95fd-74d02b9c93aa,Visual Basic,ad,5
624,ccb07655-2349-11ea-95fd-74d02b9c93aa,Photoshop,ad,1
625,ccb07655-2349-11ea-95fd-74d02b9c93aa,Public speaking,ad,5
626,ccb07655-2349-11ea-95fd-74d02b9c93aa,Logo creation,ut,5
627,ccb07655-2349-11ea-95fd-74d02b9c93aa,Color sense & theory,ut,1
628,ccb07656-2349-11ea-95be-74d02b9c93aa,Six Sigma techniques,HE,3
629,ccb07657-2349-11ea-b239-74d02b9c93aa,Technological & digital literacy,Cc,2
630,ccb07657-2349-11ea-b239-74d02b9c93aa,Emotional Intelligence,Cc,4
631,ccb07657-2349-11ea-b239-74d02b9c93aa,Search Engine Optimization (SEO),Cc,5
632,ccb07657-2349-11ea-b239-74d02b9c93aa,Business Development,Cc,1
633,ccb07657-2349-11ea-b239-74d02b9c93aa,Physical endurance,Tc,5
634,ccb07657-2349-11ea-b239-74d02b9c93aa,Photo editing,Tc,2
637,ccb0765a-2349-11ea-99c1-74d02b9c93aa,Scala,Ar,2
638,ccb0765a-2349-11ea-99c1-74d02b9c93aa,System Context Diagrams,Ar,1
639,ccb0765a-2349-11ea-99c1-74d02b9c93aa,Patience,Ar,3
640,ccb0765a-2349-11ea-99c1-74d02b9c93aa,Task delegation,jG,4
641,ccb0765a-2349-11ea-99c1-74d02b9c93aa,InDesign,jG,3
642,ccb0765b-2349-11ea-8a56-74d02b9c93aa,Attention to detail & aesthetics,fw,1
643,ccb0765b-2349-11ea-8a56-74d02b9c93aa,Filing and paper management,fw,1
644,ccb0765b-2349-11ea-8a56-74d02b9c93aa,SEO,fw,1
645,ccb0765b-2349-11ea-8a56-74d02b9c93aa,Educational platforms,DT,2
646,ccb0765b-2349-11ea-8a56-74d02b9c93aa,Adobe Photoshop,DT,4
647,ccb0765b-2349-11ea-8a56-74d02b9c93aa,Lead generation,Uy,3
648,ccb0765b-2349-11ea-8a56-74d02b9c93aa,Porter’s Five Forces,Uy,1
649,ccb0765b-2349-11ea-8a56-74d02b9c93aa,Adobe Photoshop,Uy,3
650,ccb0765b-2349-11ea-8a56-74d02b9c93aa,Lead generation,Uy,4
651,ccb0765c-2349-11ea-918d-74d02b9c93aa,Wordpress,SV,3
652,ccb0765c-2349-11ea-918d-74d02b9c93aa,Advanced Cardiac Life Support (ACLS),SV,5
653,ccb0765c-2349-11ea-918d-74d02b9c93aa,Surgery preparation,SV,5
654,ccb0765c-2349-11ea-918d-74d02b9c93aa,Motivation,SV,4
655,ccb0765c-2349-11ea-918d-74d02b9c93aa,Patient care and assistance,rH,5
656,ccb0765c-2349-11ea-918d-74d02b9c93aa,Integration of visual communication in social media platforms,rH,5
657,ccb0765c-2349-11ea-918d-74d02b9c93aa,Infection control,rH,3
658,ccb0765c-2349-11ea-918d-74d02b9c93aa,Educational platforms,rH,3
659,ccb0765c-2349-11ea-918d-74d02b9c93aa,Ad design,bn,4
660,ccb0765d-2349-11ea-b6b0-74d02b9c93aa,Illustrator,OT,1
661,ccb0765d-2349-11ea-b6b0-74d02b9c93aa,Educational platforms,OT,5
662,ccb0765d-2349-11ea-b6b0-74d02b9c93aa,Application Programming Interface (API),OT,5
663,ccb0765d-2349-11ea-b6b0-74d02b9c93aa,The 4 P-s of Marketing,OT,3
664,ccb0765e-2349-11ea-bfb2-74d02b9c93aa,Social media and mobile marketing,jH,4
665,ccb0765e-2349-11ea-bfb2-74d02b9c93aa,Integration of visual communication in social media platforms,jH,4
666,ccb0765e-2349-11ea-bfb2-74d02b9c93aa,InDesign,El,2
667,ccb0765e-2349-11ea-bfb2-74d02b9c93aa,Sales,El,1
668,ccb0765f-2349-11ea-8f5d-74d02b9c93aa,Enthusiasm,rB,2
669,ccb0765f-2349-11ea-8f5d-74d02b9c93aa,Application Programming Interface (API),rB,5
670,ccb0765f-2349-11ea-8f5d-74d02b9c93aa,Cold-calling,rB,5
671,ccb07660-2349-11ea-b209-74d02b9c93aa,Cloud networking and file sharing,tZ,3
672,ccb07660-2349-11ea-b209-74d02b9c93aa,Innovation,HU,4
673,ccb07660-2349-11ea-b209-74d02b9c93aa,Technological savviness,he,1
674,ccb07660-2349-11ea-b209-74d02b9c93aa,Teamwork,he,5
675,ccb07660-2349-11ea-b209-74d02b9c93aa,Motivation,he,2
676,ccb07660-2349-11ea-b209-74d02b9c93aa,Copywriting,he,4
678,ccb07662-2349-11ea-b917-74d02b9c93aa,Dealing with work-related stress,hF,3
679,ccb07662-2349-11ea-b917-74d02b9c93aa,Paid social media advertisements,hF,4
680,ccb07662-2349-11ea-b917-74d02b9c93aa,Adobe Photoshop,iY,4
682,ccb07664-2349-11ea-a6a8-74d02b9c93aa,Interactive media design,uQ,2
683,ccb07664-2349-11ea-a6a8-74d02b9c93aa,Ad design,uQ,1
684,ccb07664-2349-11ea-a6a8-74d02b9c93aa,Data analysis,uQ,2
685,ccb07664-2349-11ea-a6a8-74d02b9c93aa,Attention to detail & aesthetics,RO,2
686,ccb07664-2349-11ea-a6a8-74d02b9c93aa,Data visualization & pattern-finding through critical thinking,RO,5
687,ccb07664-2349-11ea-a6a8-74d02b9c93aa,Mathematics,iy,1
688,ccb07665-2349-11ea-8f72-74d02b9c93aa,Buyer-Responsive selling,oq,1
689,ccb07665-2349-11ea-8f72-74d02b9c93aa,Buyer engagement,Pg,4
690,ccb07665-2349-11ea-8f72-74d02b9c93aa,Wordpress,Pg,5
691,ccb07666-2349-11ea-a9b6-74d02b9c93aa,Color sense & theory,Qc,4
692,ccb07666-2349-11ea-a9b6-74d02b9c93aa,Infection control,Yq,1
693,ccb07666-2349-11ea-a9b6-74d02b9c93aa,People management,sp,2
694,ccb07667-2349-11ea-a726-74d02b9c93aa,Sales,pY,3
695,ccb07667-2349-11ea-a726-74d02b9c93aa,Wireframes,pY,3
697,ccb07669-2349-11ea-b7cd-74d02b9c93aa,Public speaking,hk,3
698,ccb07669-2349-11ea-b7cd-74d02b9c93aa,Project/campaign management,hk,4
