,user_id,school_name,graduation_year,department,degree
241,ccb07643-2349-11ea-8aae-74d02b9c93aa,University of Southern California,1576864016,Biosciences and Bioengineering,3.875172580214985
242,ccb07643-2349-11ea-8aae-74d02b9c93aa,National Central University,1576864016,Centre for Environmental Science and Engineering (CESE),2.4905376102028542
244,ccb07645-2349-11ea-9ab5-74d02b9c93aa,University of Coimbra,1113750335,Chemical Engineering,1.8074377849341687
246,ccb07647-2349-11ea-9ae9-74d02b9c93aa,China Agricultural University,1401820218,Industrial Design Centre,2.079168930919148
247,ccb07647-2349-11ea-9ae9-74d02b9c93aa,University of Cape Town,1213913110,Industrial Design Centre,3.2707782557519645
248,ccb07647-2349-11ea-9ae9-74d02b9c93aa,William & Mary,1379360911,Industrial Design Centre,3.9901440136684223
249,ccb07648-2349-11ea-a583-74d02b9c93aa,National Chung Hsing University,968533415,School of Management,1.870747583639767
250,ccb07648-2349-11ea-a583-74d02b9c93aa,Budapest University of Technology and Economics,1345718397,School of Management,3.4702632559174407
251,ccb07648-2349-11ea-a583-74d02b9c93aa,Imperial College London,1060209839,Mathematics,2.411763349874909
252,ccb07649-2349-11ea-85e9-74d02b9c93aa,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),1575620820,Humanities & Social Science,3.0469036317567766
253,ccb07649-2349-11ea-85e9-74d02b9c93aa,University of Crete,1571752640,National Centre for Mathematics (NCM),3.674334812216774
255,ccb0764b-2349-11ea-824a-74d02b9c93aa,Tokai University,1439007042,Metallurgical Engineering & Materials Science,2.7553064586911846
256,ccb0764b-2349-11ea-824a-74d02b9c93aa,"University of Maryland, Baltimore County",1378802136,Metallurgical Engineering & Materials Science,1.8966985319623768
259,ccb0764e-2349-11ea-ba7d-74d02b9c93aa,Georgia Health Sciences University,1352641854,Centre for Entrepreneurship (DSCE),3.4312620898068387
260,ccb0764e-2349-11ea-ba7d-74d02b9c93aa,Verona University,1496697987,Sophisticated Analytical Instrument Facility (SAIF),3.584802169234126
261,ccb0764f-2349-11ea-9205-74d02b9c93aa,University of Zaragoza,1109613940,ABC-EDS Research Academy,2.4661870811070017
262,ccb0764f-2349-11ea-9205-74d02b9c93aa,University of Exeter,1252560898,ABC-EDS Research Academy,2.6612245729410096
263,ccb07650-2349-11ea-94c1-74d02b9c93aa,Tokushima University,1327379014,Centre for Aerospace Systems Design and Engineering (CASDE),3.321643711669605
264,ccb07650-2349-11ea-94c1-74d02b9c93aa,University of Montana,1464187587,Centre for Aerospace Systems Design and Engineering (CASDE),3.738794839557938
265,ccb07651-2349-11ea-8093-74d02b9c93aa,Johannes Kepler University of Linz,1390741331,Mechanical Engineering,3.4927203185265414
266,ccb07652-2349-11ea-bd2b-74d02b9c93aa,Waseda University,1232224878,Industrial Engineering and Operations Research (IEOR),1.8724855015196944
268,ccb07654-2349-11ea-8e68-74d02b9c93aa,National and Kapodistrian University of Athens,781364248,Application Software Centre (ASC),2.1658629090840344
269,ccb07655-2349-11ea-95fd-74d02b9c93aa,University of Southern California,1215269658,Biosciences and Bioengineering,1.9029990958110496
270,ccb07655-2349-11ea-95fd-74d02b9c93aa,Fu Jen Catholic University,1458117718,Biosciences and Bioengineering,3.9179218971922247
272,ccb07657-2349-11ea-b239-74d02b9c93aa,William & Mary,1228933602,Civil Engineering,2.6093199353163157
273,ccb07657-2349-11ea-b239-74d02b9c93aa,Keele University,1173875821,Civil Engineering,2.4151017448913827
274,ccb07657-2349-11ea-b239-74d02b9c93aa,São Paulo State University (UNESP),1409209854,Civil Engineering,3.2977457077955843
276,ccb07659-2349-11ea-86db-74d02b9c93aa,University of Montreal,1377127587,School of Management,3.33628434042364
277,ccb0765a-2349-11ea-99c1-74d02b9c93aa,Erasmus University Rotterdam,923949548,National Centre for Mathematics (NCM),1.8101161043627398
278,ccb0765a-2349-11ea-99c1-74d02b9c93aa,Juntendo University,1084020914,National Centre for Mathematics (NCM),3.0965522002039148
279,ccb0765a-2349-11ea-99c1-74d02b9c93aa,Medical University of Vienna,965843730,Computer Science & Engineering,2.5017355376377783
280,ccb0765b-2349-11ea-8a56-74d02b9c93aa,University of Luxembourg,1256034835,ABC-EDS Research Academy,3.6477489731592567
281,ccb0765c-2349-11ea-918d-74d02b9c93aa,The University of Queensland,1357441026,Computer Centre (CC),1.9665733525676783
282,ccb0765d-2349-11ea-b6b0-74d02b9c93aa,University of Paris North – Paris 13,1020167641,Aerospace Engineering,2.2310932737174403
283,ccb0765d-2349-11ea-b6b0-74d02b9c93aa,Monterrey Institute of Technology and Higher Education,1478716567,Aerospace Engineering,2.625901416444368
284,ccb0765e-2349-11ea-bfb2-74d02b9c93aa,University of Wisconsin-Madison,1509566095,Climate Studies,2.0857930715187014
285,ccb0765f-2349-11ea-8f5d-74d02b9c93aa,Mines ParisTech,1532556750,Centre for Aerospace Systems Design and Engineering (CASDE),3.1235578708124487
286,ccb0765f-2349-11ea-8f5d-74d02b9c93aa,Savitribai Phule Pune University,1364818075,Centre for Aerospace Systems Design and Engineering (CASDE),2.3062391058440546
287,ccb0765f-2349-11ea-8f5d-74d02b9c93aa,University of Erlangen-Nuremberg,1499148425,Centre for Bioengineering (WRCB),3.5888508910994066
288,ccb07660-2349-11ea-b209-74d02b9c93aa,Tokyo University of Science,1369615226,Mathematics,3.5120029541714652
289,ccb07660-2349-11ea-b209-74d02b9c93aa,Zhejiang University,1481400498,Mathematics,3.3989529902763604
290,ccb07660-2349-11ea-b209-74d02b9c93aa,Chonnam National University,1573197484,Mathematics,3.624027500884397
291,ccb07661-2349-11ea-8a6f-74d02b9c93aa,University of Paris North – Paris 13,1417513931,Centre for Bioengineering (WRCB),2.5445300002932782
293,ccb07663-2349-11ea-bb72-74d02b9c93aa,University of Toledo,1576864016,Centre for Aerospace Systems Design and Engineering (CASDE),2.0145236155099564
294,ccb07663-2349-11ea-bb72-74d02b9c93aa,Seoul National University,1576864016,Centre for Aerospace Systems Design and Engineering (CASDE),2.3071927658856346
296,ccb07665-2349-11ea-8f72-74d02b9c93aa,London School of Economics and Political Science,1480871439,Centre for Urban Science and Engineering (C-USE),3.88418941392026
297,ccb07665-2349-11ea-8f72-74d02b9c93aa,Southern Methodist University,1564602945,Centre for Urban Science and Engineering (C-USE),2.5187227266337784
298,ccb07666-2349-11ea-a9b6-74d02b9c93aa,Ohio University,1396032633,Chemistry,2.877665747470008
299,ccb07666-2349-11ea-a9b6-74d02b9c93aa,University of Rennes 1,1018979052,Educational Technology,3.832811568925453
300,ccb07667-2349-11ea-a726-74d02b9c93aa,Sogang University,1126070532,Centre for Entrepreneurship (DSCE),1.984815132931804
301,ccb07668-2349-11ea-b75c-74d02b9c93aa,University of British Columbia,1271546259,Electrical Engineering,2.3078393360620235
302,ccb07669-2349-11ea-b7cd-74d02b9c93aa,China University of Geosciences (Wuhan),1376886656,Centre for Aerospace Systems Design and Engineering (CASDE),3.579308116343769
303,ccb0766a-2349-11ea-8df3-74d02b9c93aa,Brandeis University,1395589955,Chemistry,3.779160056384857
304,ccb0766b-2349-11ea-a355-74d02b9c93aa,Heriot-Watt University,1064035708,Educational Technology,2.093629153689613
305,ccb0766b-2349-11ea-a355-74d02b9c93aa,Hanyang University,1256809068,Educational Technology,3.1316352887336425
306,ccb0766b-2349-11ea-a355-74d02b9c93aa,Flinders University,945289259,Centre for Environmental Science and Engineering (CESE),3.226801221462776
307,ccb0766c-2349-11ea-906f-74d02b9c93aa,Middle East Technical University,838871098,Centre for Policy Studies (CPS),3.3168560212845977
308,ccb0766c-2349-11ea-906f-74d02b9c93aa,Pontifical Catholic University of Paraná,1232546915,Centre for Policy Studies (CPS),2.339394944354209
309,ccb0766c-2349-11ea-906f-74d02b9c93aa,University of Wollongong,1233894185,Centre for Policy Studies (CPS),3.8850111629255264
310,ccb0766d-2349-11ea-8e5e-74d02b9c93aa,Yeungnam University,1576008578,Centre for Technology Alternatives for Rural Areas (CTARA),2.1009801695884134
312,ccb0766f-2349-11ea-91e1-74d02b9c93aa,Jadavpur University,1228866310,Mechanical Engineering,2.0645374728652643
313,ccb07670-2349-11ea-8f63-74d02b9c93aa,Chulalongkorn University,1554984883,Systems and Control Engineering,2.8151473731160754
314,ccb07670-2349-11ea-8f63-74d02b9c93aa,Duke University,1567205898,Systems and Control Engineering,2.740427247192758
315,ccb07670-2349-11ea-8f63-74d02b9c93aa,University of Freiburg,1546430655,Systems and Control Engineering,2.431081501642001
316,ccb07671-2349-11ea-96d0-74d02b9c93aa,Federal University of Bahia,1576864016,School of Management,2.481642678576361
317,ccb07671-2349-11ea-96d0-74d02b9c93aa,Tulane University,1576864016,School of Management,1.850041486790416
318,ccb07671-2349-11ea-96d0-74d02b9c93aa,Ajou University,1576864016,National Centre for Aerospace Innovation and Research (NCAIR),2.9329557112449294
319,ccb07672-2349-11ea-90a7-74d02b9c93aa,Wayne State University,1365584734,ABC-EDS Research Academy,3.0293845309344585
320,ccb07673-2349-11ea-a87b-74d02b9c93aa,Pusan National University,1437488377,Centre for Formal Design and Verification of Software (CFDVS),3.5139338885165463
321,ccb07674-2349-11ea-86f9-74d02b9c93aa,Ghent University,1434310231,National Center of Excellence in Technology for Internal Security (NCETIS),3.0868133901092785
322,ccb07674-2349-11ea-86f9-74d02b9c93aa,Zhejiang University,1459451746,National Center of Excellence in Technology for Internal Security (NCETIS),3.2717435839772486
323,ccb07675-2349-11ea-8fb0-74d02b9c93aa,KTH Royal Institute of Technology,1427961581,Chemistry,3.5942356330010337
324,ccb07675-2349-11ea-8fb0-74d02b9c93aa,Konkuk University,1088350292,Application Software Centre (ASC),1.9812702292749511
325,ccb07675-2349-11ea-8fb0-74d02b9c93aa,University of Rennes 1,1303200043,Application Software Centre (ASC),3.5087490307112588
326,ccb07676-2349-11ea-8907-74d02b9c93aa,Semmelweis University,1387430741,Chemistry,3.549961193879016
327,ccb07676-2349-11ea-8907-74d02b9c93aa,Brno University of Technology,1362032227,Chemistry,2.7762286224842843
328,ccb07677-2349-11ea-ae46-74d02b9c93aa,University of Nice Sophia Antipolis,1555316448,Industrial Engineering and Operations Research (IEOR),3.4952724278903484
329,ccb07677-2349-11ea-ae46-74d02b9c93aa,Polytechnic University of Milan,1505516488,Industrial Engineering and Operations Research (IEOR),3.3404869844561773
330,ccb07678-2349-11ea-b850-74d02b9c93aa,Ewha Womans University,1576864016,Sophisticated Analytical Instrument Facility (SAIF),2.4381962281678824
331,ccb07678-2349-11ea-b850-74d02b9c93aa,Scuola Superiore Sant’Anna,1576864016,Sophisticated Analytical Instrument Facility (SAIF),3.840061255848037
332,ccb07679-2349-11ea-9ad1-74d02b9c93aa,University of Navarra,1212455405,Mathematics,2.478339395438266
333,ccb0767a-2349-11ea-8f25-74d02b9c93aa,National Yang-Ming University,1575198674,Centre for Distance Engineering Education Programme (CDEEP),2.859253377898216
334,ccb0767b-2349-11ea-a0de-74d02b9c93aa,University of Milan,1063473261,Chemistry,2.893351831654728
335,ccb0767c-2349-11ea-930f-74d02b9c93aa,South China University of Technology,830822383,Computer Centre (CC),3.3279990180720977
336,ccb0767d-2349-11ea-b17a-74d02b9c93aa,"University of California, San Diego",1276624629,Centre for Entrepreneurship (DSCE),1.881625103661786
337,ccb0767d-2349-11ea-b17a-74d02b9c93aa,Hiroshima University,1394521594,Centre for Entrepreneurship (DSCE),2.7762166596713977
338,ccb0767e-2349-11ea-8d31-74d02b9c93aa,University of Texas at San Antonio,1390000385,Chemical Engineering,2.428791006406334
339,ccb0767e-2349-11ea-8d31-74d02b9c93aa,University of Tasmania,976868187,Chemical Engineering,2.752383310609127
342,ccb07681-2349-11ea-97ab-74d02b9c93aa,Alexandru Ioan Cuza University,1265263871,Educational Technology,2.6350952356858173
343,ccb07681-2349-11ea-97ab-74d02b9c93aa,Ural Federal University,1359471780,Educational Technology,3.587813414493428
344,ccb07682-2349-11ea-b3e1-74d02b9c93aa,University of North Carolina at Greensboro,1247306607,Centre for Distance Engineering Education Programme (CDEEP),2.9435198496773656
345,ccb07682-2349-11ea-b3e1-74d02b9c93aa,University of Trieste,1570995990,Centre for Distance Engineering Education Programme (CDEEP),2.5637728641235134
346,ccb07682-2349-11ea-b3e1-74d02b9c93aa,Ohio University,1490918105,National Centre for Aerospace Innovation and Research (NCAIR),2.0230598307235104
347,ccb07683-2349-11ea-bfd3-74d02b9c93aa,Tufts University,1088027356,Application Software Centre (ASC),2.6263595533859583
348,ccb07684-2349-11ea-8f0a-74d02b9c93aa,University of Warwick,958269812,Civil Engineering,3.965677383823969
349,ccb07684-2349-11ea-8f0a-74d02b9c93aa,National Tsing Hua University,1374194794,Civil Engineering,2.2465469407377325
350,ccb07684-2349-11ea-8f0a-74d02b9c93aa,Nanyang Technological University,1520350567,Civil Engineering,3.163747691894595
351,ccb07685-2349-11ea-a1e6-74d02b9c93aa,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),1299323054,Physics,1.8191430361876055
352,ccb07685-2349-11ea-a1e6-74d02b9c93aa,Sogang University,1485567526,Physics,3.8387219837948487
353,ccb07686-2349-11ea-ab86-74d02b9c93aa,V.N. Karazin Kharkiv National University,1576864016,Climate Studies,3.5264193863287927
354,ccb07686-2349-11ea-ab86-74d02b9c93aa,Iowa State University,1576864016,Climate Studies,2.8182868011969213
355,ccb07687-2349-11ea-9046-74d02b9c93aa,Autonomous University of Barcelona,1576864016,Centre of Studies in Resources Engineering (CSRE),2.1771719949707835
358,ccb0768a-2349-11ea-8f0c-74d02b9c93aa,Portland State University,1438995491,Centre for Policy Studies (CPS),3.7546543939161348
359,ccb0768b-2349-11ea-930b-74d02b9c93aa,University of Strathclyde,1464975826,Centre for Research in Nanotechnology and Science (CRNTS),2.066232099655084
360,ccb0768b-2349-11ea-930b-74d02b9c93aa,Peking University,1520090823,Centre for Research in Nanotechnology and Science (CRNTS),2.0858467929079425
361,ccb0768c-2349-11ea-b4a5-74d02b9c93aa,Wayne State University,1374655097,Industrial Design Centre,2.424235141045081
362,ccb0768d-2349-11ea-acaf-74d02b9c93aa,Indian Institute of Technology Madras,1099619127,Civil Engineering,3.5606135002803616
363,ccb0768d-2349-11ea-acaf-74d02b9c93aa,Leibniz University of Hanover,936519224,Civil Engineering,2.3120934398875668
364,ccb0768d-2349-11ea-acaf-74d02b9c93aa,Technical University of Madrid,1396035373,Earth Sciences,2.9255814457194367
365,ccb0768e-2349-11ea-b589-74d02b9c93aa,University of Kansas,1573188036,Application Software Centre (ASC),3.496033676332871
366,ccb0768e-2349-11ea-b589-74d02b9c93aa,National University of Singapore,1486538618,Application Software Centre (ASC),2.5259270055526657
367,ccb0768e-2349-11ea-b589-74d02b9c93aa,University of York,1322749920,Climate Studies,2.642491638074308
368,ccb0768f-2349-11ea-aabb-74d02b9c93aa,Sultan Qaboos University,1397950754,Centre for Research in Nanotechnology and Science (CRNTS),3.069080843732971
369,ccb0768f-2349-11ea-aabb-74d02b9c93aa,University of Ljubljana,1381742362,Mechanical Engineering,2.5199981529649778
370,ccb0768f-2349-11ea-aabb-74d02b9c93aa,Portland State University,928628732,Energy Science and Engineering,3.1024763479470225
371,ccb07690-2349-11ea-a2bf-74d02b9c93aa,Stanford University,869486844,Technology and Design (TCTD),2.8699911048170925
372,ccb07690-2349-11ea-a2bf-74d02b9c93aa,University of Zaragoza,1454671104,Technology and Design (TCTD),2.2743967432214305
373,ccb07691-2349-11ea-8151-74d02b9c93aa,Humboldt University of Berlin,1311891710,Biosciences and Bioengineering,3.809483078476896
374,ccb07692-2349-11ea-a0d3-74d02b9c93aa,University of Bologna,1145733181,Educational Technology,3.0604966047635687
375,ccb07693-2349-11ea-9e84-74d02b9c93aa,University of Science and Technology Beijing,1164038147,Centre for Bioengineering (WRCB),2.6966354935517622
376,ccb07694-2349-11ea-a57f-74d02b9c93aa,University of Patras,909722756,Sophisticated Analytical Instrument Facility (SAIF),2.9730163662456253
377,ccb07694-2349-11ea-a57f-74d02b9c93aa,University of Tasmania,910635431,Sophisticated Analytical Instrument Facility (SAIF),3.1518566149907707
378,ccb07695-2349-11ea-ae52-74d02b9c93aa,University of Pittsburgh,1571979748,Application Software Centre (ASC),2.7036848798963606
379,ccb07695-2349-11ea-ae52-74d02b9c93aa,University of Saskatchewan,1572286342,School of Management,2.6325285231320192
380,ccb07695-2349-11ea-ae52-74d02b9c93aa,University of Minnesota,1576677776,School of Management,3.2110624086535724
381,ccb07696-2349-11ea-ac7b-74d02b9c93aa,Indian Institute of Technology Delhi,1550391923,Computer Science & Engineering,2.765451870205142
382,ccb07696-2349-11ea-ac7b-74d02b9c93aa,University of Bradford,1539267908,Computer Science & Engineering,3.9733950994605696
383,ccb07697-2349-11ea-9f93-74d02b9c93aa,University of Trento,1571474137,Centre for Formal Design and Verification of Software (CFDVS),2.436136039650057
384,ccb07698-2349-11ea-bb55-74d02b9c93aa,University of Bologna,1570713879,Centre for Urban Science and Engineering (C-USE),2.5892873209514438
385,ccb07698-2349-11ea-bb55-74d02b9c93aa,VŠB - Technical University of Ostrava,1449555222,Centre for Urban Science and Engineering (C-USE),2.3649033794094603
387,ccb0769a-2349-11ea-9e4a-74d02b9c93aa,Polytechnic University of Turin,967926966,Centre for Policy Studies (CPS),3.509212325829707
388,ccb0769a-2349-11ea-9e4a-74d02b9c93aa,Southern Methodist University,1570396642,Centre for Policy Studies (CPS),2.792949396752632
389,ccb0769b-2349-11ea-b6d2-74d02b9c93aa,New York University,1172572398,Centre for Policy Studies (CPS),1.935090193274985
